species,source_asset,source_mesh_file,glb_mesh_name,structure_id,acronym,label,group,parent_id,hemisphere,catalog_status,notes
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,115_Lateral_entorhinal_cortex,115,,Lateral entorhinal cortex,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,119_Vestibular_apparatus,119,,Vestibular apparatus,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,120_Cochlea,120,,Cochlea,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,121_Cochlear_nerve,121,,Cochlear nerve,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,122_Vestibular_nerve,122,,Vestibular nerve,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,123_Ventral_cochlear_nucleus_granule_cell_layer,123,,"Ventral cochlear nucleus, granule cell layer",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,125_4th_ventricle,125,,4th ventricle,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,126_Dorsal_cochlear_nucleus_molecular_layer,126,,"Dorsal cochlear nucleus, molecular layer",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,127_Dorsal_cochlear_nucleus_fusiform_and_granule_layer,127,,"Dorsal cochlear nucleus, fusiform and granule layer",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,128_Dorsal_cochlear_nucleus_deep_core,128,,"Dorsal cochlear nucleus, deep core",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,129_acoustic_striae,129,,acoustic striae,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,130_trapezoid_body,130,,trapezoid body,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,131_Nucleus_of_the_trapezoid_body,131,,Nucleus of the trapezoid body,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,132_Superior_paraolivary_nucleus,132,,Superior paraolivary nucleus,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,133_Medial_superior_olive,133,,Medial superior olive,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,134_Lateral_superior_olive,134,,Lateral superior olive,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,135_Superior_periolivary_region,135,,Superior periolivary region,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,136_Ventral_periolivary_nuclei,136,,Ventral periolivary nuclei,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,137_Lateral_lemniscus_ventral_nucleus,137,,"Lateral lemniscus, ventral nucleus",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,138_Lateral_lemniscus_intermediate_nucleus,138,,"Lateral lemniscus, intermediate nucleus",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,139_Lateral_lemniscus_dorsal_nucleus,139,,"Lateral lemniscus, dorsal nucleus",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,140_lateral_lemniscus_commissure,140,,"lateral lemniscus, commissure",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,141_lateral_lemniscus_unspecified,141,,"lateral lemniscus, unspecified",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
