species,source_asset,source_mesh_file,glb_mesh_name,structure_id,acronym,label,group,parent_id,hemisphere,catalog_status,notes
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/709.obj,709,709,VP,Ventral posterior complex of the thalamus,Basic cell groups and regions,637,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, sensory-motor cortex related > Ventral group of the dorsal thalamus > Ventral posterior complex of the thalamus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/711.obj,711,711,CU,Cuneate nucleus,Basic cell groups and regions,720,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, sensory related > Dorsal column nuclei > Cuneate nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/714.obj,714,714,ORB,Orbital area,Basic cell groups and regions,315,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Orbital area
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/718.obj,718,718,VPL,Ventral posterolateral nucleus of the thalamus,Basic cell groups and regions,709,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, sensory-motor cortex related > Ventral group of the dorsal thalamus > Ventral posterior complex of the thalamus > Ventral posterolateral nucleus of the thalamus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/720.obj,720,720,DCN,Dorsal column nuclei,Basic cell groups and regions,386,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, sensory related > Dorsal column nuclei"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/721.obj,721,721,VISp4,"Primary visual area, layer 4",Basic cell groups and regions,385,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Visual areas > Primary visual area > Primary visual area, layer 4"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/723.obj,723,723,ORBl,"Orbital area, lateral part",Basic cell groups and regions,714,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Orbital area > Orbital area, lateral part"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/725.obj,725,725,VPLpc,"Ventral posterolateral nucleus of the thalamus, parvicellular part",Basic cell groups and regions,709,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, sensory-motor cortex related > Ventral group of the dorsal thalamus > Ventral posterior complex of the thalamus > Ventral posterolateral nucleus of the thalamus, parvicellular part"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/726.obj,726,726,DG,Dentate gyrus,Basic cell groups and regions,1080,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Hippocampal formation > Hippocampal region > Dentate gyrus
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/727.obj,727,727,ENTm5,"Entorhinal area, medial part, dorsal zone, layer 5",Basic cell groups and regions,926,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Hippocampal formation > Retrohippocampal region > Entorhinal area > Entorhinal area, medial part, dorsal zone > Entorhinal area, medial part, dorsal zone, layer 5"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/728.obj,728,728,arb,arbor vitae,fiber tracts,960,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cerebellum related fiber tracts > arbor vitae
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/729.obj,729,729,TEa6a,"Temporal association areas, layer 6a",Basic cell groups and regions,541,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Temporal association areas > Temporal association areas, layer 6a"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/731.obj,731,731,ORBm,"Orbital area, medial part",Basic cell groups and regions,714,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Orbital area > Orbital area, medial part"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/732.obj,732,732,MMme,"Medial mammillary nucleus, median part",Basic cell groups and regions,491,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Hypothalamic medial zone > Mammillary body > Medial mammillary nucleus > Medial mammillary nucleus, median part"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/733.obj,733,733,VPM,Ventral posteromedial nucleus of the thalamus,Basic cell groups and regions,709,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, sensory-motor cortex related > Ventral group of the dorsal thalamus > Ventral posterior complex of the thalamus > Ventral posteromedial nucleus of the thalamus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/735.obj,735,735,AUDp1,"Primary auditory area, layer 1",Basic cell groups and regions,1002,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Auditory areas > Primary auditory area > Primary auditory area, layer 1"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/737.obj,737,737,fxpo,postcommissural fornix,fiber tracts,1099,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > medial forebrain bundle system > cerebrum related > fornix system > postcommissural fornix
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/741.obj,741,741,VPMpc,"Ventral posteromedial nucleus of the thalamus, parvicellular part",Basic cell groups and regions,709,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, sensory-motor cortex related > Ventral group of the dorsal thalamus > Ventral posterior complex of the thalamus > Ventral posteromedial nucleus of the thalamus, parvicellular part"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/743.obj,743,743,ENTm6,"Entorhinal area, medial part, dorsal zone, layer 6",Basic cell groups and regions,926,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Hippocampal formation > Retrohippocampal region > Entorhinal area > Entorhinal area, medial part, dorsal zone > Entorhinal area, medial part, dorsal zone, layer 6"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/744.obj,744,744,cbc,cerebellar commissure,fiber tracts,960,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cerebellum related fiber tracts > cerebellar commissure
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/746.obj,746,746,ORBvl,"Orbital area, ventrolateral part",Basic cell groups and regions,714,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Orbital area > Orbital area, ventrolateral part"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/749.obj,749,749,VTA,Ventral tegmental area,Basic cell groups and regions,323,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, motor related > Ventral tegmental area"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/750.obj,750,750,VISpl1,"Posterolateral visual area, layer 1",Basic cell groups and regions,425,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Visual areas > Posterolateral visual area > Posterolateral visual area, layer 1"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/752.obj,752,752,cbp,cerebellar peduncles,fiber tracts,960,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cerebellum related fiber tracts > cerebellar peduncles
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/753.obj,753,753,pm,principal mammillary tract,fiber tracts,46,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > medial forebrain bundle system > hypothalamus related > mammillary related > principal mammillary tract
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/754.obj,754,754,OT,Olfactory tubercle,Basic cell groups and regions,493,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral nuclei > Striatum > Striatum ventral region > Olfactory tubercle
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/755.obj,755,755,AUDv2/3,"Ventral auditory area, layer 2/3",Basic cell groups and regions,1018,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Auditory areas > Ventral auditory area > Ventral auditory area, layer 2/3"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/757.obj,757,757,VTN,Ventral tegmental nucleus,Basic cell groups and regions,323,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, motor related > Ventral tegmental nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/759.obj,759,759,AUDpo4,"Posterior auditory area, layer 4",Basic cell groups and regions,1027,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Auditory areas > Posterior auditory area > Posterior auditory area, layer 4"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/760.obj,760,760,epsc,cerebral nuclei related,fiber tracts,1000,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > extrapyramidal fiber systems > cerebral nuclei related
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/763.obj,763,763,OV,Vascular organ of the lamina terminalis,Basic cell groups and regions,141,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Periventricular region > Vascular organ of the lamina terminalis
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/765.obj,765,765,x,Nucleus x,Basic cell groups and regions,370,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, motor related > Nucleus x"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/767.obj,767,767,MOs5,"Secondary motor area, layer 5",Basic cell groups and regions,993,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Somatomotor areas > Secondary motor area > Secondary motor area, layer 5"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/768.obj,768,768,mfbc,cerebrum related,fiber tracts,991,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > medial forebrain bundle system > cerebrum related
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/771.obj,771,771,P,Pons,Basic cell groups and regions,1065,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Pons
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/772.obj,772,772,ACAv5,"Anterior cingulate area, ventral part, layer 5",Basic cell groups and regions,48,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Anterior cingulate area > Anterior cingulate area, ventral part > Anterior cingulate area, ventral part, layer 5"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/773.obj,773,773,XII,Hypoglossal nucleus,Basic cell groups and regions,370,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, motor related > Hypoglossal nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/774.obj,774,774,RSPagl5,"Retrosplenial area, lateral agranular part, layer 5",Basic cell groups and regions,894,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Retrosplenial area > Retrosplenial area, lateral agranular part > Retrosplenial area, lateral agranular part, layer 5"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/776.obj,776,776,cc,corpus callosum,fiber tracts,983,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > lateral forebrain bundle system > corpus callosum
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/778.obj,778,778,VISp5,"Primary visual area, layer 5",Basic cell groups and regions,385,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Visual areas > Primary visual area > Primary visual area, layer 5"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/780.obj,780,780,PA,Posterior amygdalar nucleus,Basic cell groups and regions,703,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical subplate > Posterior amygdalar nucleus
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/781.obj,781,781,y,Nucleus y,Basic cell groups and regions,370,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, motor related > Nucleus y"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/783.obj,783,783,AId6a,"Agranular insular area, dorsal part, layer 6a",Basic cell groups and regions,104,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Agranular insular area > Agranular insular area, dorsal part > Agranular insular area, dorsal part, layer 6a"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/784.obj,784,784,cst,corticospinal tract,fiber tracts,983,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > lateral forebrain bundle system > corticospinal tract
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/786.obj,786,786,TEa6b,"Temporal association areas, layer 6b",Basic cell groups and regions,541,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Temporal association areas > Temporal association areas, layer 6b"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/788.obj,788,788,PAA,Piriform-amygdalar area,Basic cell groups and regions,698,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Olfactory areas > Piriform-amygdalar area
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/791.obj,791,791,AUDpo5,"Posterior auditory area, layer 5",Basic cell groups and regions,1027,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Auditory areas > Posterior auditory area > Posterior auditory area, layer 5"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/792.obj,792,792,drt,dorsal roots,fiber tracts,967,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cranial nerves > dorsal roots
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/794.obj,794,794,sptV,spinal tract of the trigeminal nerve,fiber tracts,229,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cranial nerves > trigeminal nerve > sensory root of the trigeminal nerve > spinal tract of the trigeminal nerve
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/795.obj,795,795,PAG,Periaqueductal gray,Basic cell groups and regions,323,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, motor related > Periaqueductal gray"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/797.obj,797,797,ZI,Zona incerta,Basic cell groups and regions,290,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Hypothalamic lateral zone > Zona incerta
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/798.obj,798,798,VIIn,facial nerve,fiber tracts,967,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cranial nerves > facial nerve
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/800.obj,800,800,AIv5,"Agranular insular area, ventral part, layer 5",Basic cell groups and regions,119,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Agranular insular area > Agranular insular area, ventral part > Agranular insular area, ventral part, layer 5"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/802.obj,802,802,sm,stria medullaris,fiber tracts,1083,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > medial forebrain bundle system > hypothalamus related > epithalamus related > stria medullaris
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/803.obj,803,803,PAL,Pallidum,Basic cell groups and regions,623,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral nuclei > Pallidum
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/804.obj,804,804,FF,Fields of Forel,Basic cell groups and regions,797,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Hypothalamic lateral zone > Zona incerta > Fields of Forel
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/805.obj,805,805,VISpm1,"posteromedial visual area, layer 1",Basic cell groups and regions,533,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Visual areas > posteromedial visual area > posteromedial visual area, layer 1"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/806.obj,806,806,SSs2/3,"Supplemental somatosensory area, layer 2/3",Basic cell groups and regions,378,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Somatosensory areas > Supplemental somatosensory area > Supplemental somatosensory area, layer 2/3"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/809.obj,809,809,PALc,"Pallidum, caudal region",Basic cell groups and regions,803,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral nuclei > Pallidum > Pallidum, caudal region"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/810.obj,810,810,ACAv6a,"Anterior cingulate area, ventral part, 6a",Basic cell groups and regions,48,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Anterior cingulate area > Anterior cingulate area, ventral part > Anterior cingulate area, ventral part, 6a"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/811.obj,811,811,ICc,"Inferior colliculus, central nucleus",Basic cell groups and regions,4,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, sensory related > Inferior colliculus > Inferior colliculus, central nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/812.obj,812,812,dscp,superior cerebellar peduncle decussation,fiber tracts,326,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cerebellum related fiber tracts > cerebellar peduncles > superior cerebelar peduncles > superior cerebellar peduncle decussation
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/814.obj,814,814,DP,Dorsal peduncular area,Basic cell groups and regions,698,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Olfactory areas > Dorsal peduncular area
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/816.obj,816,816,AUDp4,"Primary auditory area, layer 4",Basic cell groups and regions,1002,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Auditory areas > Primary auditory area > Primary auditory area, layer 4"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/818.obj,818,818,PALd,"Pallidum, dorsal region",Basic cell groups and regions,803,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral nuclei > Pallidum > Pallidum, dorsal region"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/819.obj,819,819,ACAv6b,"Anterior cingulate area, ventral part, 6b",Basic cell groups and regions,48,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Anterior cingulate area > Anterior cingulate area, ventral part > Anterior cingulate area, ventral part, 6b"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/820.obj,820,820,ICd,"Inferior colliculus, dorsal nucleus",Basic cell groups and regions,4,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, sensory related > Inferior colliculus > Inferior colliculus, dorsal nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/821.obj,821,821,VISp2/3,"Primary visual area, layer 2/3",Basic cell groups and regions,385,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Visual areas > Primary visual area > Primary visual area, layer 2/3"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/822.obj,822,822,RHP,Retrohippocampal region,Basic cell groups and regions,1089,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Hippocampal formation > Retrohippocampal region
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/824.obj,824,824,mfsbshy,hypothalamus related,fiber tracts,991,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > medial forebrain bundle system > hypothalamus related
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/826.obj,826,826,PALm,"Pallidum, medial region",Basic cell groups and regions,803,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral nuclei > Pallidum > Pallidum, medial region"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/827.obj,827,827,ILA5,"Infralimbic area, layer 5",Basic cell groups and regions,44,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Infralimbic area > Infralimbic area, layer 5"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/828.obj,828,828,ICe,"Inferior colliculus, external nucleus",Basic cell groups and regions,4,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, sensory related > Inferior colliculus > Inferior colliculus, external nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/830.obj,830,830,DMH,Dorsomedial nucleus of the hypothalamus,Basic cell groups and regions,141,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Periventricular region > Dorsomedial nucleus of the hypothalamus
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/831.obj,831,831,AId6b,"Agranular insular area, dorsal part, layer 6b",Basic cell groups and regions,104,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Agranular insular area > Agranular insular area, dorsal part > Agranular insular area, dorsal part, layer 6b"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/832.obj,832,832,IIIn,oculomotor nerve,fiber tracts,967,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cranial nerves > oculomotor nerve
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/834.obj,834,834,SCzo,"Superior colliculus, zonal layer",Basic cell groups and regions,302,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, sensory related > Superior colliculus, sensory related > Superior colliculus, zonal layer"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/835.obj,835,835,PALv,"Pallidum, ventral region",Basic cell groups and regions,803,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral nuclei > Pallidum > Pallidum, ventral region"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/836.obj,836,836,ECT1,Ectorhinal area/Layer 1,Basic cell groups and regions,895,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Ectorhinal area > Ectorhinal area/Layer 1
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/838.obj,838,838,SSp-n2/3,"Primary somatosensory area, nose, layer 2/3",Basic cell groups and regions,353,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Somatosensory areas > Primary somatosensory area > Primary somatosensory area, nose > Primary somatosensory area, nose, layer 2/3"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/839.obj,839,839,DMX,Dorsal motor nucleus of the vagus nerve,Basic cell groups and regions,370,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, motor related > Dorsal motor nucleus of the vagus nerve"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/840.obj,840,840,In,olfactory nerve,fiber tracts,967,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cranial nerves > olfactory nerve
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/841.obj,841,841,tb,trapezoid body,fiber tracts,948,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cranial nerves > vestibulocochlear nerve > cochlear nerve > trapezoid body
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/842.obj,842,842,SCsg,"Superior colliculus, superficial gray layer",Basic cell groups and regions,302,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, sensory related > Superior colliculus, sensory related > Superior colliculus, superficial gray layer"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/843.obj,843,843,PAR,Parasubiculum,Basic cell groups and regions,822,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Hippocampal formation > Retrohippocampal region > Parasubiculum
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/844.obj,844,844,MOp6a,"Primary motor area, Layer 6a",Basic cell groups and regions,985,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Somatomotor areas > Primary motor area > Primary motor area, Layer 6a"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/846.obj,846,846,DN,Dentate nucleus,Basic cell groups and regions,519,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebellum > Cerebellar nuclei > Dentate nucleus
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/847.obj,847,847,AUDp5,"Primary auditory area, layer 5",Basic cell groups and regions,1002,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Auditory areas > Primary auditory area > Primary auditory area, layer 5"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/848.obj,848,848,IIn,optic nerve,fiber tracts,967,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cranial nerves > optic nerve
