2026-04-09 10:09:47,205 [INFO] Stage 2 step 3100/5000: loss=2.3843, sens=1.4586, prior_kl=0.8896, fb_sparse=8.6336, energy=0.3620, homeo=0.0000, s_acc=0.420, p_acc=0.160, ang_err=15.3, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.405, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:10:44,160 [INFO] Stage 2 step 3200/5000: loss=2.2642, sens=1.3603, prior_kl=0.8674, fb_sparse=8.7491, energy=0.3649, homeo=0.0000, s_acc=0.489, p_acc=0.152, ang_err=14.9, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.446, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:11:46,418 [INFO] Stage 2 step 3300/5000: loss=2.2020, sens=1.3248, prior_kl=0.8406, fb_sparse=8.8569, energy=0.3653, homeo=0.0000, s_acc=0.494, p_acc=0.132, ang_err=14.6, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.384, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:12:46,938 [INFO] Stage 2 step 3400/5000: loss=2.3284, sens=1.3854, prior_kl=0.9064, fb_sparse=8.9505, energy=0.3661, homeo=0.0000, s_acc=0.474, p_acc=0.163, ang_err=15.7, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.427, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:13:57,998 [INFO] Stage 2 step 3500/5000: loss=2.3299, sens=1.3920, prior_kl=0.9013, fb_sparse=9.0341, energy=0.3668, homeo=0.0000, s_acc=0.482, p_acc=0.155, ang_err=14.9, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.631, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:15:09,245 [INFO] Stage 2 step 3600/5000: loss=2.2795, sens=1.3737, prior_kl=0.8692, fb_sparse=9.1089, energy=0.3660, homeo=0.0000, s_acc=0.494, p_acc=0.160, ang_err=15.2, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.419, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:16:10,203 [INFO] Stage 2 step 3700/5000: loss=2.1759, sens=1.3057, prior_kl=0.8332, fb_sparse=9.1745, energy=0.3698, homeo=0.0000, s_acc=0.505, p_acc=0.148, ang_err=14.3, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.408, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:17:07,546 [INFO] Stage 2 step 3800/5000: loss=2.2985, sens=1.3883, prior_kl=0.8733, fb_sparse=9.2317, energy=0.3685, homeo=0.0000, s_acc=0.487, p_acc=0.148, ang_err=14.9, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.430, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:18:09,481 [INFO] Stage 2 step 3900/5000: loss=2.2603, sens=1.3593, prior_kl=0.8639, fb_sparse=9.2806, energy=0.3703, homeo=0.0000, s_acc=0.464, p_acc=0.137, ang_err=15.2, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.345, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:19:10,228 [INFO] Stage 2 step 4000/5000: loss=2.1883, sens=1.3511, prior_kl=0.8004, fb_sparse=9.3217, energy=0.3683, homeo=0.0000, s_acc=0.501, p_acc=0.171, ang_err=13.2, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.525, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:20:27,357 [INFO] Stage 2 step 4100/5000: loss=2.2407, sens=1.3472, prior_kl=0.8565, fb_sparse=9.3560, energy=0.3697, homeo=0.0000, s_acc=0.496, p_acc=0.164, ang_err=14.5, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.508, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:21:31,837 [INFO] Stage 2 step 4200/5000: loss=2.2263, sens=1.3472, prior_kl=0.8420, fb_sparse=9.3825, energy=0.3708, homeo=0.0000, s_acc=0.519, p_acc=0.156, ang_err=14.0, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.478, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:22:29,295 [INFO] Stage 2 step 4300/5000: loss=2.2116, sens=1.3245, prior_kl=0.8499, fb_sparse=9.4038, energy=0.3721, homeo=0.0000, s_acc=0.495, p_acc=0.150, ang_err=14.6, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.445, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:23:30,527 [INFO] Stage 2 step 4400/5000: loss=2.2432, sens=1.3458, prior_kl=0.8602, fb_sparse=9.4198, energy=0.3724, homeo=0.0000, s_acc=0.476, p_acc=0.161, ang_err=14.7, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.476, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:24:32,684 [INFO] Stage 2 step 4500/5000: loss=2.1081, sens=1.2889, prior_kl=0.7817, fb_sparse=9.4313, energy=0.3746, homeo=0.0000, s_acc=0.514, p_acc=0.160, ang_err=13.2, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.373, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:25:38,783 [INFO] Stage 2 step 4600/5000: loss=2.2445, sens=1.3369, prior_kl=0.8706, fb_sparse=9.4392, energy=0.3700, homeo=0.0000, s_acc=0.485, p_acc=0.172, ang_err=14.6, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.472, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:26:51,476 [INFO] Stage 2 step 4700/5000: loss=2.2838, sens=1.3450, prior_kl=0.9016, fb_sparse=9.4438, energy=0.3727, homeo=0.0000, s_acc=0.476, p_acc=0.163, ang_err=15.7, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.402, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:27:55,341 [INFO] Stage 2 step 4800/5000: loss=2.2086, sens=1.3650, prior_kl=0.8065, fb_sparse=9.4464, energy=0.3714, homeo=0.0000, s_acc=0.476, p_acc=0.152, ang_err=13.9, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.388, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:28:53,003 [INFO] Stage 2 step 4900/5000: loss=2.2210, sens=1.3187, prior_kl=0.8647, fb_sparse=9.4473, energy=0.3759, homeo=0.0000, s_acc=0.490, p_acc=0.155, ang_err=15.0, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.455, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:29:56,178 [INFO] Stage 2 step 5000/5000: loss=2.2289, sens=1.3336, prior_kl=0.8581, fb_sparse=9.4474, energy=0.3715, homeo=0.0000, s_acc=0.500, p_acc=0.158, ang_err=14.5, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.415, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:29:56,186 [INFO] Stage 2 complete: loss=2.2289, s_acc=0.500, p_acc=0.158
2026-04-09 10:29:56,199 [INFO] Saved to results/iter/simple_fb/center_surround_seed42/checkpoint.pt
2026-04-09 10:29:56,199 [INFO] Training complete.
